### NEW PROCESS PID=36476 at 15:08:25
15:20:18,2638,1058,107,135,171,382,128,534,405
15:20:23,2603,1044,101,129,171,382,128,534,404
15:20:28,2626,1051,104,132,171,382,128,534,405
15:20:33,2617,1049,103,131,171,382,128,535,406
15:20:38,2621,1049,103,131,171,382,128,534,405
15:20:44,2527,986,104,131,170,382,128,536,407
15:20:49,2522,986,102,129,170,382,128,536,406
15:20:54,2515,984,101,128,170,382,128,536,407
15:20:59,2534,992,104,131,170,382,128,536,407
15:21:04,2534,992,104,131,170,382,128,536,407
15:21:09,2530,992,104,131,170,382,128,536,407
15:21:14,2530,992,104,131,170,382,128,536,407
15:21:19,2541,993,104,131,170,382,128,536,407
15:21:24,2530,991,102,129,170,382,128,536,406
15:21:29,2540,995,103,130,170,382,128,536,406
15:21:34,2532,995,103,130,170,382,128,536,406
15:21:39,2535,995,103,130,170,382,128,536,406
15:21:44,2537,994,103,130,170,382,128,536,406
15:21:50,2530,994,100,127,170,382,128,536,406
15:21:55,2524,994,100,127,170,382,128,536,406
15:22:00,2545,1001,103,130,170,382,128,536,406
15:22:05,2542,999,102,129,170,382,128,536,406
15:22:10,2579,1016,107,134,170,382,128,536,407
15:22:15,2568,1014,106,133,170,382,128,537,407
15:22:20,2572,1014,106,133,170,382,128,537,407
15:22:25,2572,1014,106,133,170,382,128,537,407
15:22:30,2592,1023,110,137,170,382,128,537,407
15:22:35,2585,1021,109,136,170,382,128,537,407
15:22:40,2583,1016,108,135,170,382,128,537,407
15:22:45,2579,1013,107,134,170,382,128,537,407
15:22:50,2575,1013,105,132,170,382,128,537,407
15:22:56,2567,1013,105,132,170,382,128,537,407
15:23:01,2578,1015,106,133,170,382,128,537,407
15:23:06,2569,1013,105,132,170,382,128,537,407
15:23:11,2569,1012,105,132,170,382,128,537,407
15:23:16,2570,1013,105,132,170,382,128,537,407
15:23:21,2566,1013,105,132,170,382,128,537,407
15:23:26,2566,1012,105,132,170,382,128,537,407
15:23:31,2575,1014,106,133,170,382,128,536,407
15:23:36,2555,1009,104,131,170,382,128,536,406
15:23:41,2560,1010,104,131,170,382,128,536,406
15:23:46,2560,1010,104,131,170,382,128,536,406
15:23:51,2556,1010,104,131,170,382,128,536,406
15:23:57,2556,1010,104,131,170,382,128,536,406
15:24:02,2568,1015,106,133,170,382,128,536,407
15:24:07,2566,1012,105,132,170,382,128,536,407
15:24:12,2567,1013,105,132,170,382,128,536,407
15:24:17,2564,1012,105,132,170,382,128,536,407
15:24:22,2566,1014,105,132,170,382,128,536,407
15:24:27,2560,1011,104,131,170,382,128,536,406
15:24:32,2568,1015,105,132,170,382,128,536,407
15:24:37,2566,1015,105,132,170,382,128,536,407
15:24:42,2568,1016,105,132,170,382,128,536,407
15:24:47,2572,1016,105,132,170,382,128,536,407
15:24:52,2560,1014,102,129,170,382,128,536,406
15:24:58,2558,1014,102,129,170,382,128,536,406
15:25:03,2584,1023,106,133,170,382,128,536,407
15:25:08,2579,1021,105,132,170,382,128,536,407
15:25:13,2567,1019,103,130,170,382,128,536,406
15:25:18,2568,1018,103,130,170,382,128,536,406
15:25:23,2569,1019,102,129,170,382,128,536,406
15:25:28,2587,1027,104,131,170,382,128,536,407
15:25:33,2580,1025,103,130,170,382,128,536,406
15:25:38,2530,991,103,131,170,382,128,536,406
15:25:43,2545,995,105,133,170,382,128,536,406
15:25:48,2543,995,106,134,170,382,128,536,406
15:25:53,2543,994,105,133,170,382,128,536,406
15:25:59,2532,992,104,132,170,382,128,536,406
15:26:04,2530,991,103,131,170,382,128,536,407
15:26:09,2533,990,103,131,170,382,128,536,406
15:26:14,2530,990,103,131,170,382,128,536,406
15:26:19,2532,989,102,130,170,382,128,536,406
15:26:24,2519,986,100,128,170,382,128,535,406
15:26:29,2537,995,103,131,170,382,128,536,406
15:26:34,2537,995,103,131,170,382,128,536,406
15:26:39,2537,995,103,131,170,382,128,536,406
15:26:44,2539,995,103,131,170,382,128,536,406
15:26:49,2531,994,102,130,170,382,128,536,406
15:26:54,2529,994,102,130,170,382,128,536,406
15:27:00,2542,997,103,131,170,382,128,536,406
15:27:05,2535,996,103,131,170,382,128,536,406
15:27:10,2540,997,103,131,170,382,128,536,406
15:27:15,2540,996,103,131,170,382,128,536,406
15:27:20,2534,996,102,130,170,382,128,536,406
15:27:25,2532,994,101,129,170,382,128,536,406
15:27:30,2574,1014,107,135,170,382,128,536,406
15:27:35,2576,1014,107,135,170,382,128,536,406
15:27:40,2569,1012,106,134,170,382,128,536,406
15:27:45,2571,1012,106,134,170,382,128,536,406
15:27:50,2575,1012,106,134,170,382,128,536,406
15:27:55,2563,1011,105,133,170,382,128,536,406
15:28:01,2563,1010,106,134,170,382,128,536,406
15:28:06,2549,1005,104,132,170,382,128,536,406
15:28:11,2555,1005,104,132,170,382,128,536,406
15:28:16,2550,1005,104,132,170,382,128,536,406
15:28:21,2549,1004,102,130,170,382,128,536,406
15:28:26,2544,1003,102,130,170,382,128,536,406
15:28:31,2549,1004,102,130,170,382,128,535,406
15:28:36,2543,1004,102,130,170,382,128,535,406
15:28:41,2553,1004,102,130,170,382,128,535,406
15:28:46,2549,1004,102,130,170,382,128,535,406
15:28:51,2549,1004,102,130,170,382,128,535,406
15:28:56,2547,1004,102,130,170,382,128,535,406
15:29:02,2566,1011,105,133,170,382,128,535,406
15:29:07,2561,1008,104,132,170,382,128,535,406
15:29:12,2561,1010,104,132,170,382,128,535,406
15:29:17,2563,1010,104,132,170,382,128,535,406
15:29:22,2550,1008,102,130,170,382,128,535,406
15:29:27,2554,1009,102,130,170,382,128,535,406
15:29:32,2560,1011,103,131,170,382,128,535,406
15:29:37,2555,1009,101,129,170,382,128,535,406
15:29:42,2552,1009,101,129,170,382,128,535,406
15:29:47,2555,1009,101,129,170,382,128,535,406
15:29:52,2553,1009,101,129,170,382,128,535,406
15:29:57,2554,1008,101,129,170,382,128,535,406
15:30:02,2565,1014,103,131,170,382,128,535,406
15:30:08,2561,1012,102,130,170,382,128,535,406
15:30:13,2556,1012,102,130,170,382,128,535,406
15:30:18,2562,1012,102,130,170,382,128,535,406
15:30:23,2557,1011,101,129,170,382,128,535,406
15:30:28,2555,1011,101,129,170,382,128,535,406
15:30:33,2525,989,101,129,170,382,128,535,406
15:30:38,2523,989,101,129,170,382,128,535,406
15:30:43,2525,989,102,130,170,382,128,535,406
15:30:48,2524,989,102,130,170,382,128,535,406
15:30:53,2523,989,102,130,170,382,128,535,406
15:30:58,2564,1007,106,134,170,382,128,535,406
15:31:03,2564,1009,106,134,170,382,128,535,406
15:31:09,2567,1009,106,134,170,382,128,535,406
15:31:14,2567,1009,106,134,170,382,128,535,406
15:31:19,2561,1008,105,133,170,382,128,535,406
15:31:24,2558,1008,105,133,170,382,128,535,406
15:31:29,2543,997,102,130,170,382,128,535,406
15:31:34,2537,997,102,130,170,382,128,535,406
15:31:39,2539,997,102,130,170,382,128,535,406
15:31:44,2539,998,102,130,170,382,128,535,406
15:31:49,2541,998,102,130,170,382,128,535,406
15:31:54,2533,996,101,129,170,382,128,535,406
15:31:59,2544,998,102,130,170,382,128,535,406
15:32:04,2529,996,101,129,170,382,128,535,406
15:32:10,2533,996,101,129,170,382,128,535,406
15:32:15,2533,996,101,129,170,382,128,535,406
15:32:20,2528,995,101,129,170,382,128,535,406
15:32:25,2533,996,101,129,170,382,128,535,406
15:32:30,2543,1000,103,131,170,382,128,535,406
15:32:35,2538,998,102,130,170,382,128,535,406
15:32:40,2538,998,102,130,170,382,128,535,406
15:32:45,2546,1000,105,133,170,382,128,535,406
15:32:50,2539,998,104,132,170,382,128,535,406
15:32:55,2546,999,104,132,170,382,128,535,406
15:33:00,2549,1001,105,133,170,382,128,535,406
15:33:05,2542,999,104,132,170,382,128,535,406
15:33:11,2544,999,104,132,170,382,128,535,406
15:33:16,2545,999,104,132,170,382,128,535,406
15:33:21,2539,998,104,132,170,382,128,535,406
15:33:26,2540,999,104,132,170,382,128,535,406
15:33:31,2550,999,104,132,170,382,128,535,406
15:33:36,2581,1017,108,136,170,382,128,535,406
15:33:41,2581,1017,108,136,170,382,128,535,406
15:33:46,2572,1015,107,135,170,382,128,535,406
15:33:51,2578,1015,107,135,170,382,128,535,406
15:33:56,2574,1015,107,135,170,382,128,535,406
15:34:01,2588,1020,109,137,170,382,128,535,406
15:34:06,2565,1007,105,133,170,382,128,535,406
15:34:12,2555,1007,105,133,170,382,128,535,406
15:34:17,2559,1007,105,133,170,382,128,536,408
15:34:22,2550,1006,103,131,170,382,128,536,408
15:34:27,2549,1005,102,130,170,382,128,536,408
15:34:32,2571,1011,105,133,170,382,128,536,408
15:34:37,2559,1010,104,132,170,382,128,536,408
15:34:42,2559,1010,104,132,170,382,128,536,408
15:34:47,2555,1008,104,131,170,382,128,536,408
15:34:52,2551,1007,102,129,170,382,128,536,408
15:34:57,2551,1007,102,129,170,382,128,536,408
15:35:02,2575,1016,106,133,170,382,128,536,408
15:35:07,2564,1013,105,132,170,382,128,536,408
15:35:13,2556,1011,102,129,170,382,128,536,408
15:35:18,2555,1011,102,129,170,382,128,536,408
15:35:23,2548,1010,99,126,170,382,128,536,408
15:35:28,2544,1009,99,126,170,382,128,536,408
15:35:33,2561,1017,102,129,170,382,128,536,408
15:35:38,2565,1016,102,129,170,382,128,536,408
15:35:43,2565,1017,102,129,170,382,128,536,408
15:35:48,2563,1017,102,129,170,382,128,536,408
15:35:53,2553,1016,99,126,170,382,128,536,408
15:35:58,2553,1016,99,126,170,382,128,536,408
15:36:03,2531,994,103,131,170,382,128,536,408
15:36:08,2530,992,102,130,170,382,128,536,408
15:36:14,2530,992,102,130,170,382,128,536,408
15:36:19,2528,991,100,128,170,382,128,536,408
15:36:24,2526,991,100,128,170,382,128,536,408
15:36:29,2537,996,102,130,170,382,128,536,408
15:36:34,2533,996,102,130,170,382,128,536,408
15:36:39,2530,996,102,130,170,382,128,536,408
15:36:44,2530,996,102,130,170,382,128,536,408
15:36:49,2529,994,100,128,170,382,128,536,408
15:36:54,2524,995,100,128,170,382,128,536,408
15:36:59,2538,1000,103,131,170,382,128,536,408
15:37:04,2544,1001,103,131,170,382,128,536,408
15:37:09,2544,1001,103,131,170,382,128,536,408
15:37:14,2549,1003,103,131,170,382,128,536,408
15:37:20,2544,1002,101,129,170,382,128,536,408
15:37:25,2544,1002,101,129,170,382,128,536,408
15:37:30,2556,1007,103,131,170,382,128,536,408
15:37:35,2557,1007,103,131,170,382,128,536,408
15:37:40,2593,1025,107,135,170,382,128,536,408
15:37:45,2582,1023,106,134,170,382,128,536,408
15:37:50,2586,1023,106,134,170,382,128,536,408
15:37:55,2582,1023,106,134,170,382,128,536,408
15:38:00,2593,1025,107,135,170,382,128,536,408
15:38:05,2586,1023,106,134,170,382,128,536,408
15:38:10,2568,1012,103,131,170,382,128,536,408
15:38:15,2564,1012,103,131,170,382,128,536,408
15:38:21,2551,1009,101,129,170,382,128,536,408
15:38:26,2556,1010,101,129,170,382,128,536,408
15:38:31,2566,1016,104,132,170,381,128,536,408
15:38:36,2558,1013,102,130,170,381,128,536,408
15:38:41,2555,1013,102,130,170,381,128,536,408
15:38:46,2560,1013,102,130,170,381,128,536,408
15:38:51,2556,1012,100,128,170,381,128,536,408
15:38:56,2553,1012,100,128,170,381,128,536,408
15:39:01,2570,1019,103,131,170,381,128,536,408
15:39:06,2566,1016,102,130,170,381,128,536,408
15:39:11,2561,1015,101,128,170,381,128,536,408
15:39:16,2561,1015,101,128,170,381,128,536,408
15:39:21,2551,1014,99,126,170,381,128,536,408
15:39:27,2549,1014,99,126,170,381,128,536,408
15:39:32,2567,1019,101,128,170,381,128,536,408
15:39:37,2568,1019,102,129,170,381,128,536,408
15:39:42,2567,1020,102,129,170,381,128,536,408
15:39:47,2575,1020,102,129,170,381,128,536,408
15:39:52,2559,1019,100,127,170,381,128,536,408
15:39:57,2563,1019,100,127,170,381,128,536,408
15:40:02,2578,1026,103,130,170,381,128,536,408
15:40:07,2580,1026,103,130,170,381,128,536,408
15:40:12,2579,1026,103,130,170,381,128,536,408
15:40:17,2582,1026,103,130,170,381,128,536,408
15:40:22,2572,1025,100,127,170,381,128,536,408
15:40:27,2574,1025,100,127,170,381,128,536,408
15:40:33,2586,1030,102,129,170,381,128,536,408
15:40:38,2588,1030,102,129,170,381,128,536,408
15:40:43,2585,1030,102,129,170,381,128,536,408
15:40:48,2578,1028,101,128,170,381,128,536,408
15:40:53,2572,1027,99,126,170,381,128,494,408
15:40:58,2574,1027,99,126,170,381,128,494,408
15:41:03,2579,1031,101,128,170,381,128,494,408
15:41:08,2588,1032,101,128,170,381,128,494,408
15:41:13,2580,1032,101,128,170,381,128,494,408
15:41:18,2588,1032,101,128,170,381,128,494,408
15:41:23,2590,1032,101,128,170,381,128,494,408
15:41:29,2586,1032,101,128,170,381,128,494,408
15:41:34,2598,1037,103,130,170,381,128,494,408
15:41:39,2592,1037,103,130,170,381,128,494,408
15:41:44,2537,996,104,132,170,381,128,494,408
15:41:49,2561,1005,106,134,170,382,128,494,408
15:41:54,2558,1004,105,133,170,382,128,494,408
15:41:59,2585,1015,108,136,170,382,128,495,408
15:42:04,2576,1014,107,135,170,382,128,495,408
15:42:09,2586,1018,109,137,170,382,128,495,408
15:42:14,2584,1017,110,138,170,382,128,495,408
15:42:20,2592,1019,110,138,170,382,128,495,408
15:42:25,2590,1019,110,138,170,382,128,495,408
15:42:30,2572,1012,107,135,170,382,128,495,408
15:42:35,2574,1012,107,135,170,382,128,495,408
15:42:40,2565,1009,106,134,170,382,128,495,408
15:42:45,2599,1017,108,136,171,383,131,493,411
15:42:50,2728,1035,122,150,173,401,141,507,414
15:42:55,2729,1042,122,150,173,401,142,508,415
15:43:00,2713,1042,122,150,173,401,142,508,415
15:43:05,2706,1040,122,150,173,401,142,508,415
15:43:10,2701,1037,120,148,173,401,142,508,415
15:43:15,2856,1090,138,166,174,414,148,521,426
15:43:21,2855,1090,138,166,174,415,148,522,426
15:43:26,2842,1088,137,165,174,415,148,522,426
15:43:31,2834,1087,137,165,174,409,147,522,426
15:43:36,2977,1150,149,178,177,411,148,526,431
15:43:41,2992,1149,149,178,177,411,148,527,431
15:43:46,3002,1136,149,184,182,411,146,537,439
15:43:51,3005,1137,149,184,182,411,146,543,446
15:43:56,3085,1157,150,185,182,411,152,557,458
15:44:01,3138,1179,154,189,184,411,152,569,469
15:44:06,3125,1174,152,187,184,411,152,570,470
15:44:11,3121,1172,152,187,184,411,152,570,470
15:44:16,3130,1170,151,186,184,411,152,578,477
15:44:22,3125,1171,150,185,185,411,152,584,485
15:44:27,3038,1141,148,183,184,409,145,591,488
15:44:32,3113,1143,148,183,185,409,145,594,491
15:44:37,2976,1113,147,182,179,410,144,577,472
15:44:42,2968,1112,146,181,179,410,144,576,471
15:44:47,2963,1110,145,180,179,410,144,577,472
15:44:52,2963,1110,145,180,179,410,144,577,472
15:44:57,2959,1109,144,179,179,410,144,577,472
15:45:02,2955,1109,144,179,179,410,144,576,471
15:45:07,2979,1118,147,182,179,410,144,576,471
15:45:13,2975,1116,146,181,179,410,144,576,471
15:45:18,2926,1107,131,166,179,410,144,576,471
15:45:23,2927,1108,131,166,179,410,144,576,471
15:45:28,2925,1108,130,165,179,410,144,576,471
15:45:33,2925,1108,130,165,179,410,144,576,471
15:45:38,3090,1136,136,171,181,410,150,587,481
15:45:43,3067,1153,140,175,182,410,144,597,493
15:45:48,3069,1149,141,176,182,410,144,584,479
15:45:53,3025,1132,140,175,180,410,144,573,465
15:45:58,3020,1130,139,174,180,410,144,572,465
15:46:04,2990,1116,135,170,180,410,144,573,466
15:46:09,2977,1113,133,168,180,410,144,573,466
15:46:14,2986,1115,134,169,180,410,144,574,466
15:46:19,3153,1148,137,172,183,410,151,588,479
15:46:24,3023,1093,118,153,185,410,145,594,483
15:46:29,2939,1077,118,153,181,410,145,594,484
15:46:34,2941,1075,118,153,181,410,145,588,477
15:46:39,2928,1072,117,152,181,410,145,588,477
15:46:44,2923,1071,116,151,181,410,145,588,477
15:46:49,2924,1070,116,151,181,410,145,588,477
15:46:54,2909,1066,112,147,181,410,145,587,477
15:46:59,2923,1071,114,149,181,410,145,588,477
15:47:05,2928,1073,115,150,181,410,145,588,477
15:47:10,2921,1071,114,149,181,410,145,588,477
15:47:15,2924,1071,114,149,181,410,145,588,477
15:47:20,2914,1069,112,147,181,410,145,588,477
15:47:25,2921,1070,112,147,181,410,145,588,477
15:47:30,2916,1071,112,147,181,410,145,588,477
15:47:35,2895,1065,107,142,181,410,145,587,477
15:47:40,2890,1066,107,142,181,410,145,587,477
15:47:45,2898,1066,107,142,181,410,145,587,477
15:47:50,2892,1065,105,140,181,410,145,587,477
15:47:55,2925,1083,110,145,181,410,145,588,477
15:48:00,2924,1083,110,145,181,410,145,588,478
15:48:06,2926,1083,110,145,181,410,145,588,478
15:48:11,2927,1082,110,145,181,410,145,588,478
15:48:16,2926,1083,110,145,181,410,145,588,478
15:48:21,2917,1081,108,143,181,410,145,588,478
15:48:26,2892,1071,105,140,181,410,145,588,478
15:48:31,2909,1076,107,142,181,410,145,588,478
15:48:36,2882,1065,104,139,181,410,145,589,478
15:48:41,2877,1064,103,138,181,410,145,589,478
15:48:46,2883,1065,104,139,181,410,145,589,479
15:48:51,2873,1063,103,138,181,410,145,589,479
15:48:56,2877,1064,102,137,181,410,145,590,479
15:49:01,2888,1070,104,139,181,410,145,590,479
15:49:06,2888,1070,104,139,181,410,145,590,479
15:49:12,2890,1070,104,139,181,410,145,590,479
15:49:17,2888,1070,104,139,181,410,145,590,479
15:49:22,2915,1087,106,141,181,410,145,590,480
15:49:27,2928,1092,107,142,181,410,145,591,480
15:49:32,2931,1095,108,143,181,410,145,591,481
15:49:37,2934,1095,108,143,181,410,145,591,481
15:49:42,2937,1095,108,143,181,410,145,591,481
15:49:47,2925,1093,107,142,181,410,145,591,480
15:49:52,2896,1076,102,137,181,410,145,591,480
15:49:57,2886,1076,101,136,181,410,145,591,480
15:50:02,2913,1085,104,139,181,410,145,591,480
15:50:07,2912,1083,103,138,181,410,145,591,480
15:50:12,2904,1083,103,138,181,410,145,591,480
15:50:18,2908,1083,103,138,181,410,145,591,480
15:50:23,2903,1082,101,136,181,410,145,591,480
15:50:28,2900,1082,101,136,181,410,145,591,480
15:50:33,2911,1087,103,138,181,410,145,591,480
15:50:38,2914,1087,103,138,181,410,145,591,480
15:50:43,2914,1087,103,138,181,410,145,591,480
15:50:48,2914,1087,103,138,181,410,145,591,480
15:50:53,2908,1087,103,138,181,410,145,575,480
15:50:58,2913,1086,103,138,181,410,145,575,480
15:51:03,2917,1090,104,139,181,410,145,575,480
15:51:08,2921,1090,104,139,181,410,145,575,480
15:51:13,2920,1090,104,139,181,410,145,575,480
15:51:18,2917,1090,104,139,181,410,145,575,480
15:51:24,2907,1088,101,136,181,410,145,575,480
15:51:29,2922,1092,103,138,181,410,145,575,480
15:51:34,2923,1093,103,138,181,410,145,575,480
15:51:39,2920,1092,103,138,181,410,145,575,480
15:51:44,2855,1049,103,138,181,410,145,575,480
15:51:49,2845,1048,101,136,181,410,145,575,480
15:51:54,2855,1048,101,136,181,410,145,575,480
15:51:59,2855,1051,102,137,181,410,145,575,480
15:52:04,2857,1051,102,137,181,410,145,575,480
15:52:09,2855,1051,102,137,181,410,145,575,480
15:52:14,2856,1051,102,137,181,410,145,575,480
15:52:20,2853,1051,103,138,181,410,145,575,480
15:52:25,2856,1051,103,138,181,410,145,575,480
15:52:30,2862,1054,104,139,181,410,145,575,480
15:52:35,2860,1054,104,139,181,410,145,575,480
15:52:40,2864,1054,104,139,181,410,145,575,480
15:52:45,2870,1055,105,140,181,410,145,575,480
15:52:50,2868,1055,104,139,181,410,145,575,480
15:52:55,2864,1054,104,139,181,410,145,575,480
15:53:00,2872,1057,104,139,181,410,145,575,480
15:53:05,2868,1057,104,139,181,410,145,575,480
15:53:11,2868,1057,105,140,181,410,145,575,480
15:53:16,2870,1057,105,140,181,410,145,575,480
15:53:21,2872,1058,106,141,181,410,145,575,481
15:53:26,2952,1081,113,161,194,410,145,577,482
15:53:31,3087,1108,120,167,195,459,154,590,497
15:53:36,3080,1105,119,166,195,459,154,590,496
15:53:41,3074,1105,119,166,195,459,154,588,488
15:53:46,3129,1128,120,167,203,459,158,589,489
15:53:51,3130,1126,119,166,203,459,160,589,488
15:53:56,3151,1133,120,167,204,460,160,590,488
15:54:02,3172,1133,119,166,206,460,160,590,489
